legajo,nivel,titulo,colacion,promedio,promedio_lineal
47399,Grado,Ingeniero en Informática,48,7.55,7.7
48558,Grado,Ingeniero en Informática,48,7.24,7.33
47478,Grado,Ingeniero Electrónico,48,6.46,6.63
46252,Grado,Ingeniero Electrónico,48,7.47,7.55
42040,Grado,Ingeniero Electrónico,48,5.37,6.26
49317,Grado,Ingeniero en Petróleo,48,6.75,6.87
45074,Grado,Ingeniero Mecánico,48,6.65,7.13
48641,Grado,Ingeniero en Petróleo,48,8.4,8.35
45341,Grado,Ingeniero Mecánico,48,5.61,6.1
40109,Grado,Ingeniero Industrial,48,6.82,7.02
48070,Grado,Ingeniero Químico,48,8.01,7.96
46393,Grado,Ingeniero Industrial,48,6.11,6.47
47513,Grado,Lic.en Administración y Sistemas,48,6.33,6.48
49346,Grado,Lic.en Administración y Sistemas,48,6.54,6.52
49400,Grado,Lic.en Administración y Sistemas,48,7.04,7.08
45280,Grado,Ingeniero Industrial,48,5.72,6.21
49639,Grado,Lic.en Administración y Sistemas,48,7.64,7.66
48022,Grado,Lic.en Administración y Sistemas,48,6.42,6.68
48052,Grado,Lic.en Administración y Sistemas,48,5.47,6.14
48711,Grado,Lic.en Administración y Sistemas,48,6.53,6.84
48735,Grado,Lic.en Administración y Sistemas,48,6.58,6.66
49688,Grado,Lic.en Administración y Sistemas,48,7.82,7.85
49707,Grado,Lic.en Administración y Sistemas,48,7.1,7.2
45015,Grado,Lic.en Administración y Sistemas,48,6.84,7.03
48606,Grado,Lic.en Administración y Sistemas,48,7.07,7.26
48700,Grado,Lic.en Administración y Sistemas,48,6.68,6.81
49785,Grado,Lic.en Administración y Sistemas,48,6.98,6.91
49691,Grado,Lic.en Administración y Sistemas,48,7.46,7.41
44142,Grado,Ingeniero Industrial,48,6.34,6.82
46466,Grado,Ingeniero Industrial,48,6.88,7
48124,Grado,Ingeniero Industrial,48,7.24,7.46
46282,Grado,Ingeniero en Petróleo,48,6.66,6.89
46148,Grado,Ingeniero en Informática,48,6.38,6.56
47376,Grado,Ingeniero en Informática,48,6.74,7.11
47288,Grado,Ingeniero Industrial,48,6.19,6.36
48767,Grado,Ingeniero Industrial,48,7.84,7.91
46472,Grado,Ingeniero Industrial,48,7.55,7.59
47087,Grado,Ingeniero Industrial,48,7.11,7.37
49718,Grado,Lic.en Administración y Sistemas,48,7.67,7.64
49385,Grado,Lic.en Administración y Sistemas,48,8.39,8.46
49374,Grado,Lic.en Administración y Sistemas,48,7.87,7.94
49360,Grado,Lic.en Administración y Sistemas,48,9.02,9.05
48705,Grado,Lic.en Administración y Sistemas,48,7.79,7.78
48028,Grado,Ingeniero Químico,48,7.39,7.41
49675,Grado,Lic.en Administración y Sistemas,48,7.62,7.59
49669,Grado,Lic.en Administración y Sistemas,48,8.66,8.54
48114,Grado,Lic.en Administración y Sistemas,48,6.7,7.39
47294,Grado,Lic.en Administración y Sistemas,48,6.27,6.56
45037,Grado,Ingeniero Mecánico,48,5.51,5.98
48274,Grado,Ingeniero en Informática,48,7.78,7.8
46403,Grado,Ingeniero Industrial,48,6.31,6.64
46458,Grado,Ingeniero Mecánico,48,6.28,6.38
48148,Grado,Ingeniero Químico,48,7.13,7.22
47523,Grado,Ingeniero Mecánico,48,6.62,6.76
47372,Grado,Ingeniero Químico,48,6.92,7.12
47373,Grado,Lic.en Administración y Sistemas,48,5.77,6.12
44018,Grado,Ingeniero Electricista,48,8.57,8.61
48579,Grado,Lic.en Administración y Sistemas,48,6.18,6.41
45036,Grado,Ingeniero Industrial,48,5.95,6.5
44177,Grado,Ingeniero Industrial,49,4.97,5.75
45379,Grado,Ingeniero Industrial,48,6.66,7.02
44026,Grado,Ingeniero Industrial,48,7.37,7.45
46439,Grado,Ingeniero Industrial,48,7.82,7.81
47321,Grado,Ingeniero Industrial,48,8.57,8.45
45277,Grado,Ingeniero Industrial,48,5.54,6.03
42237,Grado,Ingeniero Industrial,48,5.32,6.34
46324,Grado,Ingeniero Industrial,47,6.05,6.15
43172,Grado,Ingeniero Industrial,48,5.6,6.07
44273,Grado,Ingeniero Industrial,48,5.96,6.28
46159,Grado,Lic.en Administración y Sistemas,47,5.8,6.06
47058,Grado,Ingeniero Industrial,47,8.47,8.47
45166,Grado,Ingeniero Industrial,47,6.18,6.37
47199,Grado,Ingeniero Mecánico,47,8.52,8.56
43168,Grado,Ingeniero Industrial,47,5.98,6.42
46440,Grado,Ingeniero Mecánico,47,5.66,6.03
42002,Grado,Ingeniero en Petróleo,47,6.75,7.02
46031,Grado,Ingeniero Industrial,47,6.42,6.8
46412,Grado,Ingeniero Industrial,47,7.81,7.9
40080,Grado,Ingeniero Industrial,47,5.79,6.18
48737,Grado,Lic.en Administración y Sistemas,47,7.44,7.5
44064,Grado,Ingeniero Industrial,47,5.61,6.31
47247,Grado,Ingeniero Químico,47,7.85,7.86
45042,Grado,Ingeniero Industrial,47,5.49,6
47242,Grado,Ingeniero Electrónico,47,6.42,6.51
47345,Grado,Ingeniero Electrónico,47,6.6,6.64
42274,Grado,Ingeniero Industrial,47,6.62,6.72
42035,Grado,Ingeniero Industrial,47,6.12,6.55
44100,Grado,Ingeniero Industrial,47,7.18,7.25
45103,Grado,Ingeniero Industrial,47,5.76,6.35
47210,Grado,Ingeniero Mecánico,47,7.4,7.53
46172,Grado,Ingeniero Industrial,47,5.96,6.41
46289,Grado,Ingeniero Mecánico,47,5.74,6.04
40120,Grado,Ingeniero Industrial,47,5.09,6.15
44170,Grado,Ingeniero Industrial,47,6.55,6.93
43118,Grado,Ingeniero Industrial,47,5.3,5.97
48761,Grado,Ingeniero Mecánico,47,6.95,7.14
44143,Grado,Ingeniero Industrial,47,5.61,6.15
44017,Grado,Ingeniero en Petróleo,47,5.67,6.37
46491,Grado,Ingeniero Mecánico,47,6.31,6.59
46542,Grado,Ingeniero Mecánico,47,6.3,6.61
47019,Grado,Ingeniero Mecánico,47,6.55,6.81
45319,Grado,Ingeniero en Petróleo,47,5.91,6.42
43308,Grado,Ingeniero en Petróleo,47,5.86,6.42
46399,Grado,Ingeniero en Informática,47,6.72,7.3
46397,Grado,Ingeniero Industrial,47,6.96,7.21
46271,Grado,Ingeniero Industrial,47,6.47,6.75
46099,Grado,Ingeniero en Informática,47,6.62,6.88
46011,Grado,Ingeniero en Informática,47,6.98,7.28
47356,Grado,Ingeniero en Informática,47,7.54,7.7
47122,Grado,Ingeniero Industrial,47,5.59,6.02
47031,Grado,Ingeniero en Informática,47,7.44,7.44
47025,Grado,Ingeniero en Informática,47,6.82,7.02
45123,Grado,Ingeniero Industrial,47,6.88,7.09
44243,Grado,Ingeniero Industrial,47,5.35,6.09
47360,Grado,Ingeniero en Informática,47,6.55,6.7
44209,Grado,Ingeniero Industrial,47,5.87,6.59
47293,Grado,Ingeniero en Informática,47,6.96,7.24
48019,Grado,Ingeniero en Informática,47,7.54,7.68
45334,Grado,Ingeniero Industrial,47,5.86,6.19
45020,Grado,Ingeniero en Informática,47,6.71,7.12
45032,Grado,Ingeniero Industrial,47,6.17,6.49
45049,Grado,Ingeniero Industrial,47,8.2,8.27
45077,Grado,Ingeniero Industrial,47,6.79,7.01
45152,Grado,Ingeniero Industrial,47,7.05,7.09
44072,Grado,Ingeniero Industrial,47,6.21,6.82
43301,Grado,Ingeniero Industrial,47,6.28,6.94
43004,Grado,Ingeniero Industrial,47,5.33,5.78
46115,Grado,Ingeniero Mecánico,47,7.18,7.18
44212,Grado,Ingeniero Industrial,47,6.38,6.67
44066,Grado,Ingeniero Industrial,47,6.38,6.8
46473,Grado,Ingeniero Químico,47,6.02,6.37
48089,Grado,Ingeniero Químico,47,6.95,7.07
47096,Grado,Ingeniero Químico,47,6.49,6.73
47101,Grado,Ingeniero Químico,47,6.76,6.82
46411,Grado,Ingeniero Industrial,47,5.92,6.48
43187,Grado,Ingeniero Electrónico,47,5.58,6.36
43134,Grado,Ingeniero Electrónico,47,5.54,6.36
46240,Grado,Ingeniero Industrial,47,5.98,6.55
43069,Grado,Ingeniero Mecánico,47,5.6,6.36
45137,Grado,Ingeniero Industrial,47,6.18,6.57
46126,Grado,Ingeniero Industrial,47,6.49,6.8
46085,Grado,Ingeniero Industrial,47,6.14,6.63
41083,Grado,Ingeniero Industrial,47,5.93,6.35
46230,Grado,Ingeniero Industrial,47,6.41,7
47160,Grado,Ingeniero Industrial,47,7.38,7.59
47105,Grado,Ingeniero Industrial,47,6.94,7.06
48010,Grado,Ingeniero Industrial,47,6.68,7.01
47481,Grado,Ingeniero Industrial,47,6.19,6.52
47343,Grado,Ingeniero Industrial,47,6.58,6.71
46232,Grado,Ingeniero Industrial,47,7.53,7.68
46283,Grado,Ingeniero Industrial,47,6.79,7.04
43264,Grado,Ingeniero Mecánico,47,5.9,6.48
46034,Grado,Ingeniero Mecánico,47,7.49,7.5
47369,Grado,Ingeniero Mecánico,47,6.87,7.04
47286,Grado,Ingeniero Industrial,47,7.94,8.08
46027,Grado,Ingeniero Industrial,47,6.89,7.08
45087,Grado,Ingeniero Industrial,47,6.75,7.11
45426,Grado,Ingeniero Industrial,47,6.75,7.01
47235,Grado,Ingeniero Industrial,47,6.89,7.17
47215,Grado,Ingeniero Industrial,47,7.39,7.51
47142,Grado,Ingeniero Químico,47,6.58,6.82
46219,Grado,Ingeniero Químico,47,6.46,6.73
45004,Grado,Ingeniero Químico,47,5.76,6.29
48754,Grado,Ingeniero Químico,47,7.2,7.16
47281,Grado,Ingeniero Químico,47,6.99,7
41080,Grado,Ingeniero Industrial,47,5.72,6.16
46039,Grado,Ingeniero Industrial,47,8.65,8.7
42047,Grado,Ingeniero Industrial,47,6.92,7.06
45385,Grado,Ingeniero Industrial,47,6.29,6.65
47578,Grado,Ingeniero en Petróleo,47,,
47203,Grado,Ingeniero Mecánico,47,,
46465,Grado,Ingeniero en Informática,47,,
48725,Grado,Ingeniero en Informática,47,,
42248,Grado,Ingeniero Industrial,47,8.07,8
46014,Grado,Ingeniero Industrial,47,,
46336,Grado,Ingeniero Industrial,47,,
46402,Grado,Ingeniero Industrial,47,,
47477,Grado,Ingeniero Químico,47,,
48122,Grado,Ingeniero Electrónico,47,,
47030,Grado,Ingeniero Electrónico,47,,
47250,Grado,Ingeniero Electrónico,47,,
47534,Grado,Ingeniero Electrónico,47,,
48078,Grado,Ingeniero Químico,49,7.47,7.49
46450,Grado,Ingeniero Industrial,47,,
46424,Grado,Ingeniero Industrial,47,,
46179,Grado,Ingeniero Industrial,47,,
46078,Grado,Ingeniero Industrial,47,,
48635,Grado,Lic.en Administración y Sistemas,47,,
48602,Grado,Lic.en Administración y Sistemas,47,,
41260,Grado,Ingeniero Industrial,47,5.59,6.16
45076,Grado,Ingeniero Mecánico,47,,
46070,Grado,Ingeniero Mecánico,47,,
43325,Grado,Ingeniero en Informática,47,,
45502,Grado,Ingeniero Industrial,47,,
47213,Grado,Ingeniero Industrial,47,,
47255,Grado,Ingeniero Industrial,47,,
47500,Grado,Ingeniero Industrial,47,,
47489,Grado,Ingeniero Químico,47,8.59,8.64
47153,Grado,Ingeniero Electrónico,47,,
46285,Grado,Ingeniero Electrónico,47,,
33214,Grado,Ingeniero Industrial,47,,
47409,Grado,Ingeniero en Petróleo,47,,
45418,Grado,Ingeniero en Informática,47,,
47413,Grado,Ingeniero en Petróleo,47,,
47473,Grado,Ingeniero en Petróleo,47,,
47256,Grado,Ingeniero en Petróleo,47,,
45344,Grado,Ingeniero Industrial,47,,
46037,Grado,Ingeniero Industrial,47,,
46051,Grado,Ingeniero Industrial,47,,
46130,Grado,Ingeniero Industrial,47,,
46438,Grado,Ingeniero Industrial,47,,
46477,Grado,Ingeniero Industrial,47,,
47055,Grado,Ingeniero Industrial,47,,
42030,Grado,Ingeniero Industrial,47,,
43102,Grado,Ingeniero Industrial,47,,
46423,Grado,Ingeniero Industrial,47,,
45017,Grado,Ingeniero Industrial,47,,
40230,Grado,Ingeniero Electrónico,47,,
45055,Grado,Ingeniero Electrónico,47,,
47302,Grado,Ingeniero Electrónico,47,,
47455,Grado,Lic.en Administración y Sistemas,47,,
48622,Grado,Lic.en Administración y Sistemas,47,,
47012,Grado,Ingeniero en Petróleo,47,,
44281,Grado,Ingeniero Industrial,47,,
47085,Grado,Ingeniero Industrial,47,,
44063,Grado,Ingeniero Industrial,47,,
46223,Grado,Ingeniero Industrial,47,,
46278,Grado,Ingeniero Industrial,47,,
48736,Grado,Lic.en Administración y Sistemas,47,,
48756,Grado,Ingeniero Químico,47,,
47510,Grado,Ingeniero en Petróleo,47,,
47406,Grado,Ingeniero en Petróleo,47,,
47258,Grado,Ingeniero en Petróleo,47,,
47232,Grado,Ingeniero en Petróleo,47,,
47082,Grado,Ingeniero en Petróleo,47,,
46318,Grado,Ingeniero en Petróleo,47,,
43132,Grado,Ingeniero Industrial,47,,
46335,Grado,Ingeniero Industrial,47,,
45316,Grado,Ingeniero Industrial,47,,
47245,Grado,Ingeniero Industrial,47,,
43253,Grado,Ingeniero Industrial,47,,
48603,Grado,Lic.en Administración y Sistemas,47,,
45449,Grado,Ingeniero Industrial,47,,
46024,Grado,Ingeniero Industrial,47,,
42140,Grado,Ingeniero Industrial,47,,
46433,Grado,Ingeniero Industrial,47,,
47231,Grado,Ingeniero Industrial,47,,
43121,Grado,Ingeniero Electrónico,47,,
45378,Grado,Ingeniero Químico,47,,
48768,Grado,Ingeniero Químico,47,,
44248,Grado,Ingeniero Químico,47,,
47452,Grado,Lic.en Administración y Sistemas,47,,
48766,Grado,Lic.en Administración y Sistemas,47,,
48676,Grado,Lic.en Administración y Sistemas,47,,
48604,Grado,Lic.en Administración y Sistemas,47,,
47077,Grado,Lic.en Administración y Sistemas,47,,
48433,Grado,Lic.en Administración y Sistemas,47,,
47448,Grado,Lic.en Administración y Sistemas,47,7.52,7.64
46385,Grado,Lic.en Administración y Sistemas,47,,
48596,Grado,Lic.en Administración y Sistemas,47,,
48598,Grado,Lic.en Administración y Sistemas,47,,
46023,Grado,Ingeniero Industrial,47,,
44221,Grado,Ingeniero Industrial,47,,
42005,Grado,Ingeniero Industrial,47,,
46193,Grado,Ingeniero Industrial,47,,
44012,Grado,Ingeniero Industrial,47,,
42278,Grado,Ingeniero Industrial,47,,
43165,Grado,Ingeniero Industrial,47,,
46276,Grado,Ingeniero Industrial,47,,
45178,Grado,Ingeniero Industrial,47,,
45047,Grado,Ingeniero Industrial,47,,
42038,Grado,Ingeniero Industrial,47,,
46409,Grado,Ingeniero Electrónico,46,,
47417,Grado,Lic.en Administración y Sistemas,47,,
48220,Grado,Lic.en Administración y Sistemas,47,,
48595,Grado,Lic.en Administración y Sistemas,47,,
48617,Grado,Lic.en Administración y Sistemas,47,,
48633,Grado,Lic.en Administración y Sistemas,47,,
48708,Grado,Lic.en Administración y Sistemas,47,,
47447,Grado,Lic.en Administración y Sistemas,47,,
47561,Grado,Lic.en Administración y Sistemas,47,,
47282,Grado,Lic.en Administración y Sistemas,47,,
47254,Grado,Lic.en Administración y Sistemas,47,,
47313,Grado,Lic.en Administración y Sistemas,47,,
47412,Grado,Lic.en Administración y Sistemas,47,,
46191,Grado,Ingeniero Industrial,47,,
47442,Grado,Lic.en Administración y Sistemas,47,,
47073,Grado,Lic.en Administración y Sistemas,47,,
45477,Grado,Lic.en Administración y Sistemas,47,,
45219,Grado,Ingeniero Industrial,47,,
44277,Grado,Ingeniero Industrial,47,,
39171,Grado,Ingeniero Industrial,47,,
45310,Grado,Ingeniero en Informática,47,,
42076,Grado,Ingeniero Mecánico,47,,
42125,Grado,Ingeniero en Informática,47,,
44051,Grado,Ingeniero en Informática,47,,
43231,Grado,Ingeniero en Informática,47,,
37041,Grado,Ingeniero en Informática,47,,
43108,Grado,Ingeniero en Informática,47,,
46178,Grado,Ingeniero Industrial,47,,
46281,Grado,Ingeniero en Informática,47,,
44121,Grado,Ingeniero en Informática,47,,
43119,Grado,Ingeniero Industrial,47,,
45276,Grado,Ingeniero en Informática,47,,
45297,Grado,Ingeniero en Informática,47,,
45242,Grado,Ingeniero en Informática,47,,
40242,Grado,Ingeniero en Informática,47,,
39065,Grado,Ingeniero en Informática,47,,
42036,Grado,Ingeniero Industrial,47,,
44090,Grado,Ingeniero Industrial,47,,
46320,Grado,Ingeniero Industrial,47,,
47571,Grado,Ingeniero Industrial,47,,
47460,Grado,Lic.en Administración y Sistemas,46,,
46499,Grado,Ingeniero en Informática,46,,
46306,Grado,Ingeniero en Informática,46,,
46124,Grado,Ingeniero en Informática,46,,
46383,Grado,Ingeniero en Informática,46,,
46448,Grado,Ingeniero en Informática,46,,
44152,Grado,Ingeniero en Informática,46,,
44159,Grado,Ingeniero en Informática,46,,
43292,Grado,Ingeniero Industrial,46,,
44096,Grado,Ingeniero Industrial,46,,
44210,Grado,Ingeniero Industrial,46,,
45320,Grado,Ingeniero Industrial,46,,
46254,Grado,Ingeniero Industrial,46,,
45029,Grado,Ingeniero Electrónico,46,,
45215,Grado,Ingeniero Electrónico,46,,
45384,Grado,Ingeniero Electrónico,46,,
46056,Grado,Ingeniero Electrónico,46,,
46249,Grado,Ingeniero Electrónico,46,,
46295,Grado,Ingeniero Electrónico,46,,
42107,Grado,Ingeniero en Informática,46,,
43016,Grado,Ingeniero en Informática,46,,
44028,Grado,Ingeniero en Informática,46,,
45072,Grado,Ingeniero en Informática,46,,
45271,Grado,Ingeniero en Informática,46,,
46233,Grado,Ingeniero en Informática,46,,
46325,Grado,Ingeniero en Informática,46,,
46033,Grado,Ingeniero en Informática,46,,
41036,Grado,Ingeniero Electrónico,46,,
41040,Grado,Ingeniero Industrial,46,,
42304,Grado,Ingeniero Industrial,46,,
45105,Grado,Ingeniero en Petróleo,46,,
43185,Grado,Ingeniero Industrial,46,,
45168,Grado,Ingeniero Industrial,46,,
45448,Grado,Ingeniero Químico,46,,
46081,Grado,Ingeniero Químico,46,,
44053,Grado,Ingeniero Industrial,46,,
45164,Grado,Ingeniero Industrial,46,,
46119,Grado,Ingeniero Industrial,46,,
46483,Grado,Ingeniero Industrial,46,,
41258,Grado,Ingeniero Industrial,46,,
46216,Grado,Ingeniero Industrial,46,,
45050,Grado,Ingeniero Industrial,46,,
45222,Grado,Ingeniero Industrial,46,,
45270,Grado,Ingeniero Industrial,46,,
46526,Grado,Ingeniero Industrial,46,,
46102,Grado,Ingeniero Químico,46,,
47581,Grado,Ingeniero en Petróleo,46,,
46515,Grado,Ingeniero Químico,46,,
44189,Grado,Ingeniero Electrónico,46,,
43128,Grado,Ingeniero Electrónico,46,,
43036,Grado,Ingeniero Electrónico,46,,
43020,Grado,Ingeniero Electrónico,46,,
46035,Grado,Ingeniero Electrónico,46,,
44052,Grado,Ingeniero Electrónico,46,,
44056,Grado,Ingeniero Electrónico,46,,
47158,Grado,Ingeniero en Petróleo,46,,
46452,Grado,Ingeniero Químico,46,,
46015,Grado,Ingeniero Industrial,46,,
46041,Grado,Ingeniero Industrial,46,,
46128,Grado,Ingeniero Industrial,46,,
45106,Grado,Ingeniero Industrial,46,,
44240,Grado,Ingeniero Industrial,46,,
46248,Grado,Ingeniero Químico,46,,
46446,Grado,Ingeniero Químico,46,,
45109,Grado,Ingeniero Mecánico,46,,
46251,Grado,Ingeniero Mecánico,46,,
45427,Grado,Ingeniero Mecánico,46,,
44283,Grado,Ingeniero Mecánico,46,,
45014,Grado,Ingeniero Químico,46,,
46163,Grado,Ingeniero en Informática,46,,
44289,Grado,Ingeniero Químico,46,,
46517,Grado,Ingeniero Químico,46,,
46540,Grado,Ingeniero Químico,46,,
46432,Grado,Ingeniero Químico,46,,
46229,Grado,Ingeniero Químico,46,,
46275,Grado,Ingeniero Químico,46,,
45139,Grado,Ingeniero Químico,46,,
42271,Grado,Ingeniero Industrial,46,,
46143,Grado,Ingeniero Industrial,46,,
45274,Grado,Ingeniero Industrial,46,,
45187,Grado,Ingeniero Industrial,46,,
45389,Grado,Ingeniero Industrial,46,,
46198,Grado,Ingeniero Mecánico,46,,
46144,Grado,Ingeniero en Petróleo,46,,
46188,Grado,Ingeniero Químico,46,,
46003,Grado,Ingeniero en Informática,46,,
43178,Grado,Ingeniero en Petróleo,46,,
44198,Grado,Ingeniero en Informática,46,,
44237,Grado,Ingeniero en Informática,46,,
45060,Grado,Ingeniero en Informática,46,,
45108,Grado,Ingeniero en Informática,46,,
45112,Grado,Ingeniero en Informática,46,,
46420,Grado,Ingeniero en Informática,46,,
46444,Grado,Ingeniero en Informática,46,,
44033,Grado,Ingeniero en Informática,46,,
43230,Grado,Ingeniero Electrónico,46,,
46431,Grado,Ingeniero Electrónico,46,,
46513,Grado,Ingeniero Electrónico,46,,
46509,Grado,Ingeniero Electrónico,46,,
46354,Grado,Ingeniero Electrónico,46,,
46242,Grado,Ingeniero Electrónico,46,,
46243,Grado,Ingeniero Electrónico,46,,
46116,Grado,Ingeniero Electrónico,46,,
46018,Grado,Ingeniero Electrónico,46,,
46441,Grado,Ingeniero Electrónico,46,,
46180,Grado,Ingeniero Electrónico,46,,
47517,Grado,Lic.en Administración y Sistemas,46,,
47554,Grado,Lic.en Administración y Sistemas,46,,
45028,Grado,Ingeniero Industrial,46,,
45267,Grado,Ingeniero Industrial,46,,
46080,Grado,Ingeniero Industrial,46,,
46075,Grado,Ingeniero Industrial,46,,
45488,Grado,Ingeniero Industrial,46,,
44144,Grado,Ingeniero Industrial,46,,
45348,Grado,Ingeniero Industrial,46,,
43156,Grado,Ingeniero Industrial,46,,
43164,Grado,Ingeniero Industrial,46,,
45022,Grado,Ingeniero Químico,46,,
44092,Grado,Ingeniero en Informática,46,,
46397,Grado,Ingeniero en Petróleo,46,,
43234,Grado,Ingeniero en Petróleo,46,,
43277,Grado,Ingeniero en Petróleo,46,,
47533,Grado,Lic.en Administración y Sistemas,46,,
47521,Grado,Lic.en Administración y Sistemas,46,,
46277,Grado,Lic.en Administración y Sistemas,46,,
46007,Grado,Lic.en Administración y Sistemas,46,,
44117,Grado,Ingeniero en Petróleo,46,,
45116,Grado,Ingeniero en Petróleo,46,,
45336,Grado,Ingeniero en Petróleo,46,,
46083,Grado,Ingeniero en Petróleo,46,,
44204,Grado,Ingeniero Industrial,46,,
44250,Grado,Ingeniero en Petróleo,46,,
44261,Grado,Ingeniero en Petróleo,46,,
45489,Grado,Lic.en Administración y Sistemas,46,,
45355,Grado,Ingeniero Industrial,46,,
45368,Grado,Ingeniero Industrial,46,,
44120,Grado,Ingeniero Industrial,46,,
45007,Grado,Ingeniero Industrial,46,,
46315,Grado,Ingeniero en Informática,46,,
46351,Grado,Lic.en Administración y Sistemas,46,,
32038,Grado,Ingeniero Industrial,46,,
42004,Grado,Ingeniero Industrial,46,,
45329,Grado,Ingeniero Industrial,46,,
45397,Grado,Ingeniero Industrial,46,,
45095,Grado,Ingeniero Mecánico,46,,
47535,Grado,Lic.en Administración y Sistemas,46,,
1411,Grado,Ingeniero Mecánico,46,,
46445,Grado,Ingeniero Químico,46,,
46202,Grado,Ingeniero Químico,46,,
44285,Grado,Ingeniero en Petróleo,46,,
46300,Grado,Ingeniero Químico,46,,
43245,Grado,Ingeniero Industrial,46,,
45324,Grado,Ingeniero Industrial,46,,
44214,Grado,Ingeniero Industrial,46,,
44256,Grado,Ingeniero Industrial,46,,
45306,Grado,Ingeniero Industrial,46,,
33111,Grado,Ingeniero Industrial,46,,
47558,Grado,Lic.en Administración y Sistemas,46,,
46508,Grado,Lic.en Administración y Sistemas,45,,
44171,Grado,Ingeniero Químico,45,,
44507,Grado,Lic.en Administración y Sistemas,44,,
45492,Grado,Lic.en Administración y Sistemas,44,,
45450,Grado,Lic.en Administración y Sistemas,44,,
38159,Grado,Ingeniero Industrial,46,,
45027,Grado,Ingeniero Industrial,46,,
45024,Grado,Ingeniero Químico,46,,
46132,Grado,Ingeniero en Petróleo,46,,
47552,Grado,Lic.en Administración y Sistemas,46,,
47380,Grado,Lic.en Administración y Sistemas,46,,
47223,Grado,Lic.en Administración y Sistemas,46,,
46464,Grado,Ingeniero en Petróleo,46,,
43176,Grado,Ingeniero en Informática,46,,
46384,Grado,Lic.en Administración y Sistemas,46,,
46478,Grado,Ingeniero en Petróleo,46,,
46463,Grado,Ingeniero en Petróleo,46,,
45035,Grado,Ingeniero en Petróleo,46,,
37279,Grado,Ingeniero en Informática,46,,
47557,Grado,Lic.en Administración y Sistemas,46,,
47527,Grado,Lic.en Administración y Sistemas,46,,
47555,Grado,Lic.en Administración y Sistemas,46,,
47566,Grado,Lic.en Administración y Sistemas,46,,
47472,Grado,Lic.en Administración y Sistemas,46,,
47463,Grado,Lic.en Administración y Sistemas,46,,
46296,Grado,Ingeniero Químico,46,,
46261,Grado,Ingeniero Químico,46,,
46045,Grado,Ingeniero Químico,46,,
45183,Grado,Ingeniero Químico,46,,
46170,Grado,Ingeniero Químico,46,,
46002,Grado,Ingeniero Químico,46,,
